json_index,sleutelfiguur,rol,zin,crypto_relevant,reden,tags,betrouwbaarheid,rechtmatigheid,overtuigend
1,sleutelfiguur_1,het hof,Het hof heeft geoordeeld dat de ennetcomdata betrouwbaar zijn en voor het bewijs kunnen worden gebruikt.,Ja,Het hof acht de theoretische mogelijkheid van manipulatie van de data onvoldoende om de betrouwbaarheid van de ennetcomdata in twijfel te trekken en acht het onaannemelijk dat derden de data hebben gemanipuleerd.,"betrouwbaarheid bevestigd, manipulatie onaannemelijk, gebruik als bewijs, privacy in acht genomen, verweer verdediging verworpen",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"Al met al heeft de rechtbank geoordeeld dat het bewijsmateriaal verkregen via Encrochat rechtmatig is gebruikt in de zaak, ondanks de bezwaren van de verdediging tegen de betrouwbaarheid en volledigheid van de gegevens.",Ja,"De rechtbank heeft geoordeeld dat de Encrochat-gegevens rechtmatig zijn verkregen en gebruikt, ondanks de aangevoerde bezwaren over betrouwbaarheid en volledigheid.","rechtmatigheid bevestigd, bezwaren verworpen, vertrouwensbeginsel, gebruik in bewijsvoering, rechtmatig verkregen",nvt,ja,nvt
1,sleutelfiguur_1,de rechtbank,"De rechtbank heeft vastgesteld dat de verdachte via deze versleutelde communicatiekanalen heeft gecommuniceerd met zijn mededaders, wat wijst op een professionele werkwijze en georganiseerde criminele activiteiten.",Ja,"De rechtbank baseert haar oordeel op het gebruik van versleutelde communicatie door de verdachte, wat bijdraagt aan het bewijs van georganiseerde criminele activiteiten.","professionele werkwijze, georganiseerde criminaliteit, bewijs van betrokkenheid, versleutelde communicatie, criminele activiteiten",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft besloten dat deze bevindingen niet gebruikt zijn voor het bewijs in de zaak.,Ja,"De rechtbank heeft geoordeeld dat de bevindingen uit het onderzoek naar EncroChat en Sky-ECC niet als bewijs zijn gebruikt, waardoor de relevantie van crypto-data in deze zaak niet aan de orde is.","niet-gebruikt, beslissing, irrelevant, crypto-data, rechterlijke toetsing",nvt,nvt,nvt
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft de ennetcom-berichten geëvalueerd als bewijsmateriaal in de zaak van poging tot uitlokking van moord door deze berichten zorgvuldig te analyseren en te interpreteren.,Ja,De rechtbank heeft de versleutelde communicatie via de ennetcom-berichten als cruciaal bewijs beschouwd en deze geanalyseerd om de intenties van de betrokkenen vast te stellen.,"versleutelde communicatie, bewijsanalyse, interpretatie van berichten, intentie vaststellen, cruciaal bewijs",ja,nvt,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank heeft vastgesteld dat het samenwerkingsverband in elk geval in de periode van 1 maart 2014 tot en met 19 april 2016 gebruik maakte van pgp-telefoons om versleutelde of gecodeerde berichten te versturen, voornamelijk via de providers ennetcom en pgp-safe.",Ja,De rechtbank baseert haar oordeel op het gebruik van versleutelde communicatie als bewijs voor crimineel oogmerk binnen het samenwerkingsverband.,"versleutelde communicatie, crimineel oogmerk, pgp-telefoons, ennetcom, bewijsvoering",ja,nvt,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft geoordeeld dat er geen sprake was van enige onrechtmatigheid en/of strijd met het Europees Verdrag voor de Rechten van de Mens (EVRM) bij het verkrijgen en gebruiken van de data uit encrochat en sky-ecc.,Ja,"De rechtbank vond dat de data rechtmatig waren verkregen en dat er geen schending was van het EVRM, waardoor het als bewijs kon dienen.","rechtmatigheid bevestigd, geen EVRM schending, gebruik als bewijs toegestaan, data betrouwbaar geacht, verwerping verdediging",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft vastgesteld dat deze chats laten zien dat er meer aan de hand was dan alleen het doorsturen van berichten.,Ja,De rechtbank baseert haar oordeel over medeplegen op de inhoud van versleutelde berichten die wijzen op nauwe samenwerking.,"nauwe samenwerking, versleutelde berichten, medeplegen, bewijswaarde, transactie cocaïne",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,Op basis van het bewijsmateriaal heeft de rechtbank geoordeeld dat de verdachte schuldig is aan het opzettelijk voorhanden hebben van methamfetamine en betrokkenheid bij voorbereidingshandelingen voor drugstransporten. De rechtbank heeft onder meer gekeken naar chatgesprekken via Encrochat en Sky-ECC waarin de verdachte betrokken was bij het plannen en organiseren van drugstransporten.,Ja,De rechtbank acht de versleutelde communicatie via Encrochat en Sky-ECC als cruciaal bewijs voor de betrokkenheid van de verdachte bij drugstransporten.,"versleutelde communicatie, chatgesprekken, drugstransporten, bewijs van betrokkenheid, Encrochat en Sky-ECC",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft geoordeeld dat het verweer van de verdediging moet worden verworpen. De rechtbank verwijst naar een arrest van de Hoge Raad waarin is bepaald dat het vertrouwensbeginsel meebrengt dat niet getoetst wordt of in het buitenland (in dit geval Frankrijk) een toereikende wettelijke grondslag bestond voor de verrichte onderzoekshandelingen die mogelijk inbreuk maakten op artikel 8 EVRM.,Ja,"De rechtbank oordeelt dat de encrochat-berichten rechtmatig zijn verkregen en relevant zijn voor het bewijs, ondanks het verweer van de verdediging over de rechtmatigheid van de gegevensverzameling in Frankrijk.","vertrouwensbeginsel, Hoge Raad arrest, rechtmatigheid buitenlandse gegevens, eerlijk proces, bewijsuitsluiting verworpen",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank oordeelde dat het onderzoek dringend vorderde dat er onderzoek werd verricht aan en in de gegevens die zich op de servers van ennetcom bevonden.,Ja,De rechtbank vond dat het verkrijgen van de versleutelde communicatiegegevens noodzakelijk was voor het onderzoek naar grootschalige en internationale misdrijven.,"noodzakelijk voor onderzoek, proportionaliteit, subsidiariteit, essentieel bewijs, toegang zonder beperking",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,In het oordeel van de rechtbank werd het standpunt van de verdediging grotendeels verworpen. De rechtbank concludeerde dat de vormverzuimen die waren geconstateerd in verband met de vermenging van de zoekresultaten geen gevolgen moesten hebben voor de overige onderzoeksbevindingen die niet gerelateerd waren aan de ennetcom-data. De rechtbank baseerde zich op wettige bewijsmiddelen en concludeerde dat de verdachte betrokken was bij de poging tot moord op het doelwit. De rechtbank oordeelde dat de ennetcom-data rechtmatig waren verkregen en dat er geen sprake was van schending van de rechten van de ennetcom-gebruikers.,Ja,De rechtbank vond dat de ennetcom-data rechtmatig waren verkregen en dat de vermenging met andere onderzoeksbevindingen geen invloed had op de rechtmatigheid van het bewijs.,"rechtmatigheid bevestigd, vormverzuimen irrelevant, geen schending gebruikersrechten, wettige bewijsmiddelen, betrokkenheid verdachte",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank heeft geoordeeld dat de versleutelde communicatie, zoals EncroChat, Sky-ECC en PGP-telefoons, een belangrijke rol heeft gespeeld bij het bewijs in deze zaak. De chats die zijn verkregen uit deze communicatiekanalen tonen aan dat de verdachte betrokken was bij de handel in vuurwapens en munitie van categorie II en III, evenals (gewoonte)witwassen van geldbedragen en goederen.",Ja,De rechtbank beschouwt de versleutelde communicatie als een cruciaal onderdeel van het bewijs dat de betrokkenheid van de verdachte bij de criminele activiteiten aantoont.,"cruciaal bewijs, betrokkenheid verdachte, illegale activiteiten, betrouwbaar bewijs, schuldigverklaring",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft bij de strafoplegging rekening gehouden met de ernst van de feiten en de persoon van de verdachte.,Ja,De rechtbank beschouwt de versleutelde communicatie via SkyECC als cruciaal bewijs voor de betrokkenheid van de verdachte bij criminele activiteiten.,"cruciaal bewijs, ernst van de feiten, persoonlijke omstandigheden, strafverzwarend, leidersrol",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,Al met al heeft de rechtbank geoordeeld dat de verkregen EncroChat- en SkyECC-data rechtmatig waren verkregen en betrouwbaar genoeg waren om als bewijs te dienen in de specifieke strafzaak waarbij Nederlandse opsporingsambtenaren betrokken waren bij de ontwikkeling van een interceptietool.,Ja,"De rechtbank oordeelde dat de data rechtmatig en betrouwbaar waren, ondanks de betrokkenheid van Nederlandse opsporingsambtenaren, omdat de interceptietool onder Frans recht viel.","rechtmatigheid van bewijs, betrouwbaarheid van data, Frans recht, vertrouwensbeginsel, technische bijstand",ja,ja,nvt
1,sleutelfiguur_1,de rechtbank,De rechtbank oordeelde dat het niet wettig en overtuigend bewezen kon worden dat de verdachte schuldig was aan de feiten die hem ten laste werden gelegd.,Ja,De rechtbank vond dat de versleutelde communicatie via Sky ECC niet voldoende bewijs leverde om de verdachte te veroordelen.,"vrijspraak, onvoldoende bewijs, Sky ECC, versleutelde communicatie, onvoldoende betrokkenheid",nvt,nvt,nee
1,sleutelfiguur_1,de rechtbank,"De rechtbank concludeert daarom dat de verdachte het gehele bedrag van €87.565,- heeft geïnvesteerd in het drugslab.",Ja,De rechtbank baseert haar oordeel mede op de versleutelde communicatie die aantoont dat de verdachte betrokken was bij de investeringen in het drugslab.,"versleutelde communicatie, investeringen drugslab, getuigenverklaring, financiële betrokkenheid, schuldigverklaring",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank concludeerde dat de verdachte in de periode van 28 januari 2020 tot en met 16 april 2020 schuldig was aan strafbare feiten, waaronder voorbereidingshandelingen. De versleutelde communicatie en het gebruik van PGP-telefoons speelden een essentiële rol bij het bewijs tegen de verdachte, ondanks dat deze niet fysiek bij hem werden aangetroffen.",Ja,De rechtbank baseerde haar oordeel op de versleutelde communicatie als cruciaal bewijs voor de betrokkenheid van de verdachte bij strafbare feiten.,"versleutelde communicatie, PGP-telefoons, bewijsvoering, betrokkenheid verdachte, cruciaal bewijs",ja,ja,ja
1,sleutelfiguur_1,het hof,Het hof heeft afgeleid dat de chatberichten daadwerkelijk afkomstig zijn uit de telefoondata. Daarom acht het hof het niet noodzakelijk om aanvullende processen-verbaal van bevindingen toe te voegen voor enige te nemen beslissing.,Ja,"Het hof baseert zich op de vergelijking van gegevens op de telefoons met gegevens uit het technisch hulpmiddel en het validatierapport, waardoor het vertrouwen heeft in de herkomst van de chatberichten uit de telefoondata.","herkomst chatberichten, validatierapport, technisch hulpmiddel, telefoondata, geen aanvullende processen-verbaal",ja,nvt,ja
1,sleutelfiguur_1,rechter,De rechter oordeelde dat het bewijs verkregen uit de PGP-telefoons wel degelijk gebruikt kon worden in de zaak.,Ja,"De rechter vond dat er voldoende aanwijzingen waren dat de verdachte de gebruiker was van het e-mailadres gekoppeld aan de PGP-telefoon, en dat de historische verkeersgegevens dit ondersteunden.","bewijsgebruik toegestaan, exclusieve gebruiker, historische verkeersgegevens, ondersteuning door e-mailberichten, voldoende aanwijzingen",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,"Al met al heeft de rechtbank op basis van het gevonden bewijs, waaronder versleutelde communicatie en andere bewijsmiddelen, geoordeeld dat de verdachte schuldig is aan het witwassen van het contante geldbedrag van €34.000,- afkomstig uit de handel en productie van drugs.",Ja,De rechtbank baseert haar oordeel op de versleutelde communicatie die als bewijs diende voor de betrokkenheid van de verdachte bij criminele activiteiten.,"versleutelde communicatie, bewijs van betrokkenheid, witwassen, criminele activiteiten, chatberichten",ja,nvt,ja
1,sleutelfiguur_1,het hof,Het hof heeft geconcludeerd dat de verwerking van de Encrochat-data onder de richtlijn 2016/680 valt en daarmee onder het Handvest van de grondrechten van de Europese Unie.,Ja,"Het hof oordeelt dat de Encrochat-data rechtmatig is verkregen en verwerkt onder de richtlijn 2016/680, waardoor het Unierecht van toepassing is.","richtlijn 2016/680, Unierecht, rechtmatigheid, Handvest van de grondrechten, gegevensverwerking",nvt,ja,nvt
1,sleutelfiguur_1,de rechtbank,Wat betreft het EncroChat-bewijs heeft de rechtbank geoordeeld dat er geen concrete aanknopingspunten zijn gegeven voor de stelling dat de bewijsvergaring van de EncroChat-berichten onrechtmatig is geweest.,Ja,De rechtbank heeft geoordeeld dat het EncroChat-bewijs rechtmatig is verkregen en gebruikt kan worden als bewijs tegen de verdachte.,"rechtmatigheid van bewijs, gebruik EncroChat, bewijsvergaring, verwerping verweer verdediging, wettig en overtuigend bewijs",ja,ja,ja
1,sleutelfiguur_1,de rechtbank,De rechtbank heeft vastgesteld dat er geen verschillen in de tekst van de uitgewisselde chatberichten zijn geconstateerd.,Ja,"De rechtbank heeft vastgesteld dat de onderschepte berichten correct zijn, ondanks de onvolledigheid van de dataset.","correctheid berichten, onvolledige dataset, onderschepte berichten, technisch hulpmiddel, chatberichten",ja,nvt,nvt
1,sleutelfiguur_1,het hof,Het hof heeft deze informatie meegenomen in haar oordeel.,Ja,Het hof heeft de beperkingen van de historische verkeersgegevens van pgp-telefoons in overweging genomen bij het vaststellen van de betrokkenheid van de verdachte.,"historische verkeersgegevens, pgp-telefoons, beperkingen internetregistraties, gebruikersidentificatie, bewijswaardering",ja,nvt,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank acht bewezen dat de verdachte in die periode in de gemeente Weert, samen met anderen, om een feit bedoeld in het vierde of vijfde lid van artikel 10 van de Opiumwet, te weten het opzettelijk bereiden, bewerken of vervaardigen van amfetamine, voor te bereiden of te bevorderen, voorwerpen en stoffen voorhanden heeft gehad waarvan hij wist dat die bestemd waren tot het plegen van die feiten.",Ja,"De rechtbank baseert haar oordeel mede op versleutelde communicatie via EncroChat, die als bewijsmateriaal is gebruikt om de betrokkenheid van de verdachte aan te tonen.","EncroChat, bewijsvoering, betrokkenheid verdachte, versleutelde communicatie, productie amfetamine",ja,nvt,ja
1,sleutelfiguur_1,de rechtbank,"De rechtbank oordeelde dat de verdediging in elke zaak waarin aan de verdachte overtreding van artikel 11b van de Opiumwet ten laste is gelegd, een adequate kans moet krijgen om te onderzoeken of de bestanden belastende en/of ontlastende informatie bevatten betreffende hun cliënt.",Ja,"De rechtbank vindt het essentieel dat de verdediging de mogelijkheid heeft om het bewijsmateriaal, inclusief EncroChat-communicatie, te onderzoeken om de belangen van de verdachte te behartigen.","gelijke toegang, onderzoeksmogelijkheid, belangen verdediging, EncroChat communicatie, eerlijk proces",nvt,ja,nvt
1,sleutelfiguur_1,rechter,"Het is aan de rechter om uiteindelijk te oordelen over de waarde en het gebruik van versleutelde communicatie, zoals pgp-telefoons, als bewijsmiddel in een strafzaak.",Ja,"De rechter moet beoordelen of de versleutelde communicatie als betrouwbaar, rechtmatig en overtuigend bewijs kan dienen in de strafzaak.","beoordeling waarde bewijs, gebruik versleutelde communicatie, pgp-telefoons, strafzaak, rechterlijke beslissing",nvt,nvt,nvt
1,sleutelfiguur_1,de rechtbank,"De rechtbank oordeelde dat de inhoud van de sky-berichten niet slechts oriënterende gesprekken betrof, maar daadwerkelijk wees op de intentie om verdovende middelen te vervoeren of in te voeren door gerichte voorbereidings- of bevorderingshandelingen.",Ja,"De rechtbank vond de sky-berichten voldoende concreet en overtuigend als bewijs voor strafbare voorbereidingshandelingen, mede door de gedetailleerde inhoud die de intentie van de verdachte aantoonde.","concrete bewijzen, intentie aantonen, versleutelde communicatie, strafbare voorbereidingshandelingen, rechtmatig verkregen",ja,ja,ja
